Tower_ID,temperature_c,battery_health,Power_Consumption_W,signal_drop_rate,Fan_Speed_RPM,Humidity_Percent,Traffic_Load,Tower_Age_Years,hardware_failure
8626,43.4,51.64,2052,53,2159,36,2165,12,1
8627,49.2,48.62,2532,63,2161,92,2696,10,0
8628,33.4,50.6,2816,76,1659,23,1100,12,0
8629,48.5,50.42,977,96,1605,71,208,6,0
8630,44.6,47.05,2592,46,894,39,1831,8,1
8631,39.3,45.21,2507,41,2762,66,2262,11,1
8632,43.7,50.76,630,100,2017,34,3037,5,0
8633,29.4,46.41,760,47,1240,74,2480,11,1
8634,27.8,46.7,1842,85,2614,75,3813,6,0
8635,67.1,47.64,1131,92,1804,24,1551,13,1
8636,30.2,47.54,2025,95,3191,26,2066,10,0
8637,43.2,44.83,570,69,2352,63,3608,12,1
8638,45.4,53.87,1899,57,2229,81,1962,10,0
8639,27.2,53.7,1940,67,1932,47,1797,10,0
8640,44.9,46.59,2018,69,2418,47,1880,6,0
8641,29.1,50.95,983,64,1419,49,3730,11,0
8642,22.6,46.54,2118,99,2796,36,236,6,0
8643,35.2,52.16,984,58,3085,62,2529,6,0
8644,34.5,50.94,2080,46,3341,61,4614,3,1
8645,60.5,42.59,2956,59,928,78,3375,7,1
8646,44.5,43.07,1047,50,2248,81,4478,13,1
8647,30.2,45.7,2183,69,2605,81,2327,6,0
8648,69.2,52.17,2458,75,3163,85,1082,9,1
8649,41.7,45.35,1988,59,866,30,257,1,1
8650,64.3,44.02,729,47,1482,46,660,13,1
8651,21.6,46.04,2405,73,3364,67,4879,13,0
8652,30.2,47.2,1626,43,3138,37,4685,1,1
8653,58.6,48.23,1041,72,3394,94,4193,5,1
8654,32.9,45.7,2427,63,2616,75,3418,7,0
8655,40,46.43,2614,61,1512,87,4439,9,0
8656,50,42.42,2223,51,3453,50,1271,5,1
8657,39,44.19,2100,81,1038,82,1004,3,1
8658,42.9,46.38,1492,59,2243,79,4567,4,0
8659,38.1,43.44,1978,48,2062,90,2513,1,1
8660,32,51.09,2956,89,2820,57,4181,6,0
8661,57,53.15,1480,45,1510,36,706,8,1
8662,57.5,53.21,2825,42,1309,47,1538,6,1
8663,62.7,45.59,897,77,2459,37,1170,6,1
8664,33.1,42.27,1195,45,2036,69,3763,8,1
8665,62.5,52.68,2839,93,3232,34,911,15,1
8666,42.5,44.72,2928,82,1652,90,4969,2,1
8667,36.2,43.84,2545,100,2764,40,1508,4,1
8668,51.6,46.68,572,90,3262,27,2470,13,0
8669,50,52.8,2585,91,2147,70,4477,10,0
8670,69.7,51.53,929,79,1598,53,1385,3,1
8671,65.7,47.3,2657,68,878,25,2231,2,1
8672,43.8,46.86,787,52,1032,55,3078,13,1
8673,61.3,47.8,1560,88,859,29,4843,15,1
8674,36.6,46.8,889,45,2231,33,3296,11,1
8675,52.7,44.65,2321,65,1073,23,4945,5,1
8676,63.2,42.86,2469,42,1119,85,3281,11,1
8677,63.6,51.3,691,68,2039,43,603,1,1
8678,22.6,42.92,1249,68,1482,43,1027,6,1
8679,62.1,42.42,2772,73,1543,56,1104,1,1
8680,39,51.08,1932,47,1672,89,1674,8,1
8681,69.4,51.22,2464,73,2746,92,3560,3,1
8682,48.3,51.17,1600,86,1278,89,4808,3,0
8683,30.5,52.48,2199,70,2776,27,4780,10,0
8684,33.1,53.6,2750,93,1206,67,1781,1,0
8685,35.6,42.61,1827,76,1650,49,4428,5,1
8686,65.3,53.03,2602,97,2347,31,3183,14,1
8687,32.1,43.15,1231,77,3403,25,3712,10,1
8688,46.6,50.02,835,84,2398,22,3272,13,0
8689,26.3,47.21,1606,74,2970,77,1500,10,0
8690,64.3,44.73,2343,57,2389,69,3538,14,1
8691,41.7,50.17,2790,43,3322,77,3838,7,1
8692,38.5,50.02,1456,60,3273,72,1709,10,0
8693,20.6,51.52,1651,89,3284,23,3560,11,0
8694,24.7,53.59,504,45,2635,31,4074,9,1
8695,40.2,48.99,1844,86,1293,24,1643,9,0
8696,68.7,49.82,1704,99,2196,91,2870,10,1
8697,35.6,50.4,2261,68,2728,45,4509,2,0
8698,47,53.26,1877,88,2554,57,3518,12,0
8699,50.3,52.61,531,77,3355,88,1217,6,0
8700,23.3,53.05,2797,46,1981,67,1401,14,1
8701,52.6,50.58,1241,100,2627,29,4031,4,0
8702,68.2,52.98,1543,42,3251,66,1178,9,1
8703,41.2,51.49,2537,100,2033,86,1135,13,0
8704,34.6,42.83,720,43,3256,83,1481,11,1
8705,41.3,49.21,2081,91,816,85,645,4,1
8706,63.6,46.22,1035,91,3433,79,517,15,1
8707,51.7,47.16,2112,75,2040,87,4570,6,0
8708,64.2,47.46,533,89,1115,57,4430,4,1
8709,51.3,42.61,631,41,2381,35,2970,1,1
8710,59.5,42.58,2485,54,2273,62,1513,1,1
8711,69.5,53.92,1572,54,2323,82,2521,4,1
8712,64.3,42.71,641,68,2115,43,193,12,1
8713,64.6,49.25,2073,81,828,31,1478,13,1
8714,20.8,47.83,2431,73,2488,37,3637,13,0
8715,67.6,42.92,692,61,3131,68,870,4,1
8716,44.4,50.02,2402,74,1669,63,892,12,0
8717,63.8,44.34,2634,64,1301,52,2000,2,1
8718,59,42.37,1369,65,1407,37,4730,3,1
8719,50.1,46.95,2443,54,3113,29,2770,7,1
8720,42.3,49.05,1036,71,1931,80,3809,5,0
8721,26.3,51.31,2576,72,3397,68,1802,3,0
8722,65.9,45.89,976,45,2782,37,2657,4,1
8723,41,51.34,2534,72,1510,31,1978,6,0
8724,20.6,42.74,2723,60,2736,79,648,12,1
8725,44.5,43.39,1606,42,3059,85,2328,5,1
8726,53,46.74,2082,70,2307,31,2684,5,0
8727,29.3,51.07,941,44,1113,90,4066,15,1
8728,60.4,53.41,609,70,1445,66,2279,14,1
8729,22.9,48.73,1916,51,1768,85,3125,6,1
8730,48.7,46.25,1962,43,2355,41,653,8,1
8731,28.9,46.11,1171,57,1742,49,3217,9,0
8732,63.5,53.54,1942,50,1967,89,4508,1,1
8733,49,48.29,1709,88,1200,23,2832,3,0
8734,47.1,45.42,2551,90,3321,95,2046,15,0
8735,60.1,43.97,1914,54,2874,58,4924,5,1
8736,45.4,48.38,716,95,3267,53,4127,6,0
8737,56.1,48.02,993,48,3313,20,1335,1,1
8738,55.6,44.63,2808,42,994,41,3578,3,1
8739,65.5,53.15,1193,92,2586,25,1897,7,1
8740,39.7,47.25,1051,81,841,85,4667,1,1
8741,69,43.83,1867,54,3225,75,592,4,1
8742,67.5,42.59,2395,98,2163,80,4437,9,1
8743,51,52.47,2932,64,2188,52,344,6,0
8744,57.1,44.08,2800,84,1930,43,4362,10,1
8745,48,50.91,2942,89,3219,57,692,13,0
8746,51.3,53.4,2338,66,3190,36,2114,3,0
8747,53.2,52.75,1480,96,2713,39,2029,7,0
8748,60.3,50.22,1651,67,2002,87,4691,7,1
8749,22.2,47.58,883,82,2295,62,106,7,0
8750,39.1,49.85,2713,98,1146,95,3564,7,1
8751,58,42.21,2864,42,1206,63,4657,5,1
8752,27.1,49.92,2064,78,1208,55,3451,14,0
8753,29.1,47.25,2617,44,851,71,708,4,1
8754,33.9,52.18,1781,61,2501,54,388,14,0
8755,50.4,52.64,609,42,1825,47,1260,11,1
8756,56.2,48.69,1901,66,945,92,2360,4,1
8757,69.7,50.49,2740,84,2883,39,2667,10,1
8758,32.1,50.38,2371,79,1408,21,1996,13,0
8759,49.6,50,2780,78,1433,51,2203,9,0
8760,52.5,45.84,1837,43,2062,74,1717,8,1
8761,39.6,51.26,1723,51,1626,26,3742,7,1
8762,46.4,44.51,1779,54,1256,51,560,12,1
8763,69,51.9,1691,43,2334,37,2012,12,1
8764,25.4,43.26,1222,68,1713,36,2160,5,1
8765,50.1,43.41,2885,96,2055,63,4259,4,1
8766,58.2,52.67,2381,69,1742,51,1689,14,1
8767,31,48.34,1817,54,3338,91,3804,15,1
8768,53.1,52.17,2879,52,2362,71,3294,1,1
8769,65.8,48.44,2106,41,2331,42,4394,8,1
8770,52.6,42.11,548,66,1206,27,4328,14,1
8771,67.1,49.35,1750,65,1321,36,2107,2,1
8772,46.2,43.33,2219,98,2251,72,3962,7,1
8773,27.3,45.86,1714,69,890,50,2862,15,1
8774,25.3,51.96,2143,62,2397,52,2081,4,0
8775,63.7,52.54,2209,43,2112,58,3085,8,1
8776,54.9,53.68,2822,52,1023,58,1896,10,1
8777,53.6,45.43,2672,48,2747,63,1411,9,1
8778,26.6,46.83,1988,83,2202,63,1886,15,0
8779,69.1,43.88,655,47,1095,88,4283,4,1
8780,58.2,53.59,1513,75,1747,33,172,12,1
8781,52.8,47.63,2174,74,1538,41,2027,7,0
8782,59.1,53.07,2378,62,2954,87,4830,2,1
8783,46.6,45.38,1455,79,2097,54,4044,7,0
8784,53.5,46.78,1233,90,2422,56,3515,4,0
8785,60.3,52.04,1780,60,2171,79,4617,5,1
8786,29.7,51.77,972,86,3469,23,2691,12,0
8787,46.1,53.76,1132,98,822,79,3432,11,1
8788,26.7,43.36,2472,50,1907,73,3670,2,1
8789,58.1,52.62,2658,65,1931,95,2873,14,1
8790,25.7,52.96,641,46,815,88,1768,8,1
8791,69.8,49.78,2817,55,2238,84,3250,11,1
8792,59.6,52.94,2722,96,3014,57,4035,7,1
8793,36.7,48.41,1426,80,2990,33,247,4,0
8794,51.1,44.31,1020,47,2956,71,1296,8,1
8795,51,50.07,2110,93,2060,30,2775,15,0
8796,48.8,42.73,2138,88,3369,60,4909,11,1
8797,25.1,42.64,1037,94,3001,49,3228,13,1
8798,44.4,52.07,1876,64,1703,40,3601,6,0
8799,64.4,50.3,2875,42,2471,20,2202,5,1
8800,45.4,42.78,2821,93,2828,88,1771,5,1
8801,34.6,42.6,921,66,1533,55,1471,12,1
8802,46.9,46.2,1370,83,3208,92,316,5,0
8803,63.9,42.42,944,72,2012,59,3728,3,1
8804,27.9,48.94,2454,42,2530,60,3610,14,1
8805,26.9,44.21,1211,78,3230,86,4819,1,1
8806,69.9,50.21,1842,92,3385,61,2121,4,1
8807,23.2,42.02,2824,48,2722,43,4559,13,1
8808,21.2,44.53,886,75,3370,84,2310,13,1
8809,53.3,50.89,2978,82,1669,21,1229,7,0
8810,38.4,44.09,1231,53,894,55,2317,2,1
8811,39,52.06,985,71,2675,44,3895,10,0
8812,66.4,47.35,1785,55,2068,58,3328,8,1
8813,44.5,49.28,842,80,2370,30,2458,6,0
8814,33.4,50.05,2781,95,3250,66,921,14,0
8815,38.7,45.5,569,94,3084,22,4652,4,0
8816,69.5,46.23,1206,60,3264,63,1405,2,1
8817,38.5,45.15,1582,93,1555,33,778,13,0
8818,24,50.84,2477,65,1330,70,1827,2,0
8819,40.9,48.91,2674,81,2125,77,3298,5,0
8820,48.4,46.87,1489,48,1431,50,766,14,1
8821,21,44.85,2437,87,2007,61,1844,10,1
8822,55.8,48.76,2085,97,2834,85,1031,7,1
8823,25.8,52.92,2019,83,2744,29,440,8,0
8824,53.3,44.69,1115,50,2283,26,2110,12,1
8825,50.7,52.29,1989,86,2924,64,1793,15,0
8826,68.1,42.99,588,69,1648,44,3044,5,1
8827,50.5,43.27,1486,89,2114,65,2048,13,1
8828,44.9,49.65,997,90,2346,30,931,1,0
8829,51.8,46.3,1567,91,1288,79,4249,14,0
8830,59.4,50.15,1799,100,3373,86,4363,11,1
8831,52.9,43.31,2869,84,2378,29,2115,14,1
8832,53.9,42.36,1289,81,3300,20,2884,4,1
8833,36.9,42.14,1160,68,2227,83,2868,9,1
8834,59.5,49.55,2660,82,1431,33,3071,2,1
8835,29.3,48.73,2817,76,985,95,3285,1,1
8836,42.2,46.78,1844,45,1082,40,1089,6,1
8837,60.4,48.5,1820,66,3080,62,4827,5,1
8838,59.2,46.5,711,54,2398,90,4747,9,1
8839,58.5,52.97,1083,51,3151,89,352,12,1
8840,52.7,50.4,2217,77,2967,93,3341,13,0
8841,44.4,46.54,2683,45,1717,62,4299,12,1
8842,61.8,44.83,2734,46,1319,40,2804,9,1
8843,61.2,43.37,2530,72,940,67,1007,1,1
8844,69.1,48.43,1440,63,1523,71,1269,8,1
8845,66.1,50.65,2419,94,1556,66,752,13,1
8846,29,50.61,2018,59,2240,38,2281,2,0
8847,51.9,42.63,1209,55,2770,71,4332,1,1
8848,21.7,42.1,2618,60,2035,44,4038,1,1
8849,35.4,44.86,1178,54,3110,82,4360,11,1
8850,35.7,42.58,2623,52,3191,76,3430,5,1
8851,64.6,45.67,1187,99,2030,29,4858,12,1
8852,34.1,48.44,1325,91,2590,76,3591,7,0
8853,47.1,45.84,924,58,2749,68,4955,9,0
8854,29.8,48.94,2669,72,1203,87,4796,5,0
8855,52.6,45.45,2068,78,1736,23,4283,15,0
8856,48.2,45.11,1056,58,3160,67,202,4,0
8857,44.5,49.57,2768,91,1401,27,2422,9,0
8858,56,53.34,1665,66,1193,79,4637,2,1
8859,36.1,49.3,1633,61,1792,83,4254,5,0
8860,60.6,51.32,1878,76,2066,58,4578,5,1
8861,48.1,48.34,2748,91,2542,89,4516,9,0
8862,51.6,47.95,1713,76,1879,95,3533,2,0
8863,66.8,49.27,1935,91,1891,49,4685,1,1
8864,53.5,45.77,2331,49,1766,26,274,7,1
8865,65.8,52.56,2943,56,1908,20,3102,5,1
8866,49.9,48.9,1979,63,2596,55,4526,13,0
8867,66.2,44.22,957,95,3340,31,740,1,1
8868,67.1,45.29,2356,94,1262,74,1811,10,1
8869,30.7,45.58,2429,61,2809,68,3635,8,0
8870,28.8,49.03,884,54,1314,92,3598,13,1
8871,67.7,50.48,1220,40,1685,51,2377,8,1
8872,21.3,46.19,2563,41,1025,40,2699,3,1
8873,31.8,42.41,2495,49,2093,56,3559,5,1
8874,36.9,47.65,1400,90,1776,70,1797,13,0
8875,31.5,46.77,2853,59,2674,38,1015,6,0
8876,21.7,47.88,2626,63,1375,90,1179,11,0
8877,29.4,45.42,2981,78,1890,27,1486,11,0
8878,33.6,43.75,1701,78,1707,79,3248,1,1
8879,38.2,50.06,2970,43,1469,28,496,10,1
8880,28.4,42.22,2367,81,2850,72,4334,13,1
8881,46.8,45.84,2869,99,1717,73,1477,7,0
8882,27.5,42.16,1705,41,2342,95,4317,13,1
8883,59.2,45.61,1669,60,2544,69,4321,7,1
8884,62.2,52.86,1629,65,3240,73,1343,2,1
8885,29.7,44.53,1081,97,3443,81,4380,8,1
8886,41.9,48.83,980,72,3397,58,1892,7,0
8887,26.6,49.31,2835,80,3186,90,886,7,0
8888,45.3,42.21,2900,87,2101,89,2390,8,1
8889,57.9,47.34,2639,71,1862,58,2913,5,1
8890,51.1,50.58,1083,62,2997,31,2405,15,0
8891,25,52.59,964,51,2752,54,3736,14,1
8892,60.8,52.16,2590,48,1547,60,3399,4,1
8893,29.6,49.08,2479,99,2658,54,2288,14,0
8894,22,52.46,1347,98,2039,46,663,14,0
8895,64.1,44.95,2772,89,3372,86,4693,1,1
8896,54.1,49.47,2871,98,1709,81,3538,14,0
8897,61.2,49.14,1578,85,1533,25,3139,6,1
8898,65.3,49.81,2547,79,1709,89,290,5,1
8899,68.7,52.29,1587,100,2123,90,1370,1,1
8900,47.5,45.43,1867,64,2533,53,3678,7,0
8901,34.6,46.09,664,48,1087,44,3632,8,1
8902,69.9,43.95,1907,46,2024,35,4538,13,1
8903,40.9,43.72,1654,74,3455,70,4090,15,1
8904,50.5,45,1611,73,842,70,4482,15,1
8905,62.8,50.3,745,81,2385,23,4096,11,1
8906,28.1,47.73,1045,83,1160,56,4581,9,1
8907,49.8,49.88,1416,51,1171,85,2895,6,1
8908,44.1,50.6,2772,76,3406,25,261,13,0
8909,21.1,43.18,1727,65,829,28,3909,2,1
8910,65.6,51.43,861,91,2965,78,773,3,1
8911,45.4,53.84,2074,52,1991,22,1863,5,1
8912,59.9,43.61,1347,89,821,50,3576,6,1
8913,37.4,46.76,567,76,2090,53,3198,14,0
8914,46.1,53.61,851,97,2685,41,2741,6,0
8915,25.7,43.71,1951,85,842,53,4106,9,1
8916,53.3,42.6,800,75,2785,62,2492,2,1
8917,36.7,49.57,2822,62,1736,93,710,14,0
8918,24.2,44.08,2262,65,2108,36,420,14,1
8919,67.4,52.91,1771,67,1192,82,3490,12,1
8920,52.5,46.74,1306,72,1322,79,3085,3,0
8921,26.6,51.34,2200,87,1813,74,865,1,0
8922,38.9,53.3,1508,67,3250,66,496,10,0
8923,26.2,43.6,839,84,2908,35,1011,9,1
8924,40.1,42.4,2544,54,2095,48,154,1,1
8925,21.4,42.05,1028,95,3067,28,2608,1,1
8926,36.4,43.71,745,44,882,95,1980,4,1
8927,68.9,47.54,2744,51,1625,21,3890,14,1
8928,66.9,47.28,1971,54,1738,63,2341,2,1
8929,27.6,42.5,1593,68,3310,73,1384,2,1
8930,38.4,48.36,845,87,2034,90,4773,2,0
8931,29.3,52.88,1356,91,1075,29,3829,6,1
8932,48.8,42.99,882,93,3113,21,3068,9,1
8933,63.9,45.22,722,41,1767,48,111,13,1
8934,55.7,49.79,1634,40,2813,79,2455,15,1
8935,42.1,45.77,2597,81,1643,92,2925,8,0
8936,40,46.55,2314,72,2149,94,654,15,0
8937,67.2,44.66,1774,78,2132,42,3131,6,1
8938,25.6,50.69,1404,42,926,91,1987,3,1
8939,37.5,47.22,1147,79,3458,67,3113,15,0
8940,45,43.92,734,41,2038,89,4687,4,1
8941,20.7,43.24,1280,64,2326,89,2289,10,1
8942,35.9,51.51,802,83,3300,28,591,6,0
8943,54.9,50.22,1952,98,1012,68,2204,2,1
8944,53.6,53.09,1425,55,1339,54,1498,6,0
8945,39.1,47.85,1058,81,1121,65,2901,11,1
8946,61.2,53.59,2969,74,1039,44,3086,15,1
8947,37.6,52.4,2243,53,3374,76,678,1,1
8948,43.8,52.64,2262,45,1328,24,1183,10,1
8949,43.7,43.74,2465,80,1110,53,4980,1,1
8950,43.2,53.39,1414,80,2404,50,1205,8,0
8951,36.5,50.52,1962,94,1308,37,4708,7,0
8952,61.9,52.67,1091,52,2934,88,2389,9,1
8953,61.7,45.9,2988,97,2492,29,4312,15,1
8954,61.7,48.82,1134,65,3301,63,1333,7,1
8955,58.5,43.92,1293,63,3153,37,2931,2,1
8956,33.7,46.62,2351,95,2508,66,1454,1,0
8957,52.7,50.6,1834,42,2119,61,4578,12,1
8958,28.5,42.98,649,92,2327,69,3794,11,1
8959,51.8,53.17,1477,56,1418,30,4089,15,0
8960,55.9,46.82,1201,41,3000,77,4573,5,1
8961,38.6,45.54,2193,45,3122,40,1428,6,1
8962,53,48.69,2570,84,3152,32,401,1,0
8963,46.1,42.73,1992,50,2253,36,3382,7,1
8964,68.6,52.76,1031,59,1065,80,948,3,1
8965,38.5,45.91,1393,93,3180,88,3366,10,0
8966,46,45.36,1421,82,2649,45,3813,7,0
8967,23.3,50.87,2542,40,1333,26,2356,15,1
8968,42.2,48.77,2182,70,3487,20,4049,10,0
8969,58.3,44.63,1064,47,1158,41,4856,9,1
8970,68.9,47.89,660,41,2967,90,989,12,1
8971,39.8,50.21,1213,63,2824,32,3271,10,0
8972,61.2,46.74,2843,81,1095,23,1726,8,1
8973,46.5,43.44,2843,93,1720,39,2621,7,1
8974,24.3,50.19,662,98,1160,66,3496,8,1
8975,48.7,53.12,678,71,1825,93,2027,1,0
8976,38.7,51,2092,42,2536,27,1541,1,1
8977,35.3,53.28,2120,63,1740,95,3778,6,0
8978,63.4,48.08,1595,96,2244,51,544,14,1
8979,64.3,49.81,504,75,3444,94,590,9,1
8980,29.5,52.22,1653,44,1573,50,1912,2,1
8981,57.2,50.52,2890,73,2402,70,4504,5,1
8982,50.2,50.54,993,77,1853,34,795,8,0
8983,20.5,47.45,2472,60,2386,29,4054,7,0
8984,30.8,48.2,2774,93,2025,92,3952,11,0
8985,36.7,42.66,1516,77,2131,52,2975,4,1
8986,21.2,45.05,2909,83,1011,29,1166,8,1
8987,52.5,46.91,1344,75,1040,69,1150,1,1
8988,48.4,47.23,1045,48,2050,32,4062,11,1
8989,29.4,43.74,2757,45,3430,90,1017,2,1
8990,58.1,50.49,2210,89,1298,93,4679,12,1
8991,64.6,47.11,562,50,2623,85,1889,8,1
8992,66.7,47.63,2207,50,2443,93,580,13,1
8993,46.8,47.56,916,83,1442,41,814,14,0
8994,69.4,45.66,727,74,2209,20,3885,9,1
8995,38.8,47.31,1727,46,2814,70,2691,3,1
8996,23,53.3,1569,74,1067,24,966,3,1
8997,46.5,45.33,2461,49,1403,58,1798,2,1
8998,65.1,53.83,1747,59,2912,41,1306,15,1
8999,58,44.81,2813,66,3469,22,1534,12,1
9000,31.4,52.63,1955,40,3029,31,3762,4,1
9001,54.9,53.24,546,46,2477,76,583,12,1
9002,30.9,51,789,74,2770,80,3342,8,0
9003,64.6,51.24,2871,61,3245,88,2290,15,1
9004,34.7,52.41,843,49,1036,95,675,2,1
9005,45.8,49.18,2339,55,3222,92,2798,15,0
9006,25.3,45.82,1315,92,1743,91,4382,13,0
9007,59.9,53.73,2457,69,2557,56,4751,12,1
9008,25.4,47.77,1992,60,1622,41,2726,4,0
9009,46.6,47.39,2533,68,932,72,2543,11,1
9010,67.9,46.46,1749,51,2523,43,193,2,1
9011,55.2,47.19,2434,97,2822,41,1701,14,1
9012,22.7,53.14,2854,84,2003,57,4727,10,0
9013,63.3,45.68,1445,59,1313,70,869,14,1
9014,40.6,49.26,1540,75,1055,79,1079,2,1
9015,37.8,43.58,2719,47,2098,66,4630,5,1
9016,47.5,47.84,2845,99,2508,56,3747,10,0
9017,62.6,52.94,701,64,3042,79,2917,8,1
9018,68,50.33,1520,87,2135,65,4677,1,1
9019,63.3,52.57,2675,85,2821,45,932,15,1
9020,28,52.91,2827,51,3467,29,1945,13,1
9021,37.2,49.48,1853,99,1688,66,772,5,0
9022,49.5,48.97,1070,82,2547,83,1822,1,0
9023,55.3,53.58,1722,44,1522,44,4697,4,1
9024,57.6,45.41,2550,94,1306,29,3301,4,1
9025,51,52.65,521,99,2304,23,108,7,0
9026,25.7,53.16,1756,98,1608,81,1699,5,0
9027,60.7,50.26,1552,69,3372,55,3307,5,1
9028,42,47.66,761,99,2272,45,3590,1,0
9029,67.1,46.18,740,68,1644,78,3185,13,1
9030,26.1,52.28,2261,73,2699,69,3116,11,0
9031,34.3,47.1,2015,52,807,33,2044,1,1
9032,64.7,46.8,2263,42,3348,26,1746,10,1
9033,63.4,47.5,2053,99,1127,52,3848,5,1
9034,50.5,51.54,655,78,1016,33,4384,9,1
9035,29.3,44.97,1651,83,2721,64,3429,2,1
9036,26.3,45.23,1703,49,1267,34,2812,14,1
9037,21.3,50.48,1390,92,942,60,4894,12,1
9038,35.8,49.88,1300,47,1861,42,3406,15,1
9039,50,43.61,2641,80,1585,72,922,2,1
9040,43.1,42.09,1069,46,2479,56,1128,8,1
9041,69.6,46.8,1911,54,1572,51,3663,2,1
9042,28.1,43.23,1274,65,3440,92,4820,3,1
9043,64.1,47.87,2165,83,2949,42,3855,13,1
9044,49.7,50.46,2943,64,2924,41,421,8,0
9045,43.3,49.07,1670,79,3061,82,4715,4,0
9046,50.6,43.79,1342,81,2567,48,3010,9,1
9047,48.2,42.29,1640,41,2732,84,4797,2,1
9048,29.9,45.37,2548,51,2478,20,2181,2,1
9049,20.4,48.21,1951,65,2426,82,588,1,0
9050,37.7,46.75,1458,78,1374,44,1832,8,0
9051,48.4,42.02,1252,58,2481,52,3560,1,1
9052,61.8,52.47,2348,87,1011,87,2930,2,1
9053,56.6,45.94,1845,42,2095,80,4983,4,1
9054,22.3,49.94,581,77,991,43,920,4,1
9055,33.7,43.72,657,97,1422,75,3187,2,1
9056,49.1,52.43,2794,53,3468,38,1988,6,1
9057,58.3,51.69,1178,49,1862,82,3610,1,1
9058,21.9,42.6,799,58,3074,52,4018,12,1
9059,31.5,44.73,2894,98,3068,92,2251,12,1
9060,29.3,52.05,627,66,2788,61,1955,12,0
9061,46.5,45.18,740,44,1766,71,4105,2,1
9062,35.9,46.51,2208,97,2778,83,4591,5,0
9063,42.4,51.72,2226,100,2643,91,3033,1,0
9064,48.5,52.97,1796,90,902,81,1417,12,1
9065,40.1,49.57,669,65,3049,93,2458,9,0
9066,62.5,47.6,2308,65,979,80,2694,13,1
9067,68.1,51.22,2051,100,1114,64,2270,3,1
9068,30.1,47.45,2780,74,3482,20,2595,8,0
9069,32,44.83,2949,90,3195,28,3743,7,1
9070,64.9,52.92,1717,71,1963,91,433,7,1
9071,65.4,44.88,1219,43,1749,41,1498,3,1
9072,29.6,52.62,822,69,2775,86,3902,13,0
9073,35,50.21,629,93,2077,23,2861,6,0
9074,23.4,47.08,1499,93,3028,70,1961,10,0
9075,66,52.07,1538,48,1692,32,1463,6,1
9076,26.6,52.42,1663,49,2005,63,2328,10,1
9077,41,46.24,682,90,3243,58,1043,11,0
9078,56.7,52.29,2158,69,2111,58,661,14,1
9079,24.7,53.87,1598,42,1394,46,4718,13,1
9080,61.4,43.19,773,46,1301,80,4488,3,1
9081,24.5,43.63,2618,75,826,38,613,12,1
9082,58.4,49.22,1743,87,824,40,924,8,1
9083,26.4,43.15,1252,51,2448,61,4206,4,1
9084,26.3,47.03,1036,59,2066,69,2831,5,0
9085,32,48.09,1895,54,2046,71,3530,12,1
9086,38.7,45.12,625,98,2072,73,2709,14,0
9087,35.4,45.68,1369,50,1843,53,4540,11,1
9088,25.5,53.1,1359,72,2352,67,4409,13,0
9089,37.6,42.53,1400,84,3114,38,2558,3,1
9090,39,46.82,653,58,2331,50,352,4,0
9091,62.8,45.77,2728,47,2304,39,797,1,1
9092,41.9,44.21,2454,68,2140,91,3637,15,1
9093,41.1,44.84,1234,60,1282,40,151,8,1
9094,42.6,47.83,2771,88,1661,77,672,4,0
9095,51.5,44.93,1643,61,3257,31,1483,4,1
9096,65.1,47.12,1977,91,2883,40,371,5,1
9097,63,53.39,1718,99,1979,62,744,1,1
9098,28,44.07,2810,97,2721,81,3166,13,1
9099,29.3,47.96,601,94,2938,84,1059,9,0
9100,67.6,43.72,1234,48,2684,82,2349,8,1
9101,45.9,52.81,2042,91,1401,27,4016,8,0
9102,53.3,52.52,1470,85,2445,53,302,2,0
9103,28.8,53.6,681,89,2711,48,1664,3,0
9104,37.4,50.99,702,65,2363,66,4975,13,0
9105,25,46.06,1230,75,2781,56,4253,15,0
9106,26,52.24,1952,55,3019,32,3220,9,0
9107,57.3,47.51,1591,81,1791,49,3852,5,1
9108,47.4,48.17,2800,75,1507,36,1222,8,0
9109,59,48.81,2756,78,1637,21,3499,2,1
9110,38.2,47.54,2042,62,3281,69,3389,8,0
9111,38.6,48.88,2079,53,2763,52,1817,9,1
9112,29.3,42.74,2047,46,1199,75,3349,15,1
9113,44.5,43.3,2954,63,1230,26,2207,14,1
9114,46.6,44.27,1796,41,1203,71,2422,4,1
9115,52,48.23,2649,45,1226,64,2827,12,1
9116,23.4,50.36,2157,59,2900,61,4046,9,0
9117,24,42.72,2693,79,2594,71,855,11,1
9118,52.1,49.97,2321,88,2032,32,256,12,0
9119,61.1,49.11,2197,60,2004,71,3631,3,1
9120,64.7,46.78,604,87,3033,68,2043,11,1
9121,40.2,42.13,626,43,3283,73,701,14,1
9122,58.5,46.04,720,40,2916,88,2608,6,1
9123,51.5,53.09,1912,72,2195,74,4026,13,0
9124,32.8,48.67,2046,73,3143,23,3622,2,0
9125,46.5,46.46,1316,93,1615,30,4252,10,0
9126,56.5,42.06,1611,86,2569,74,1349,5,1
9127,31,49.93,586,65,2983,60,3332,2,0
9128,41.4,43.35,506,57,915,93,1820,15,1
9129,30.8,43.29,1903,74,1775,21,1826,10,1
9130,30.4,49.55,2682,63,3481,39,769,11,0
9131,32.8,53.15,1345,51,1591,41,1554,3,1
9132,66.2,44.61,2382,53,2273,35,496,11,1
9133,66.5,43.85,709,65,2255,32,4164,6,1
